Condominium Number,Property Address,Roll Number,Sale Year,Sale Month,Sale Price,Time Adjust Sale Price
805,314 - 25 BRIDGELAND DR N,3092978465,2018,2,"$245,000","$245,200"
805,319 - 25 BRIDGELAND DR N,3092978420,2018,3,"$235,000","$235,000"
805,330 - 25 BRIDGELAND DR N,3092992720,2018,3,"$278,000","$278,000"
805,332 - 25 BRIDGELAND DR N,3092992715,2016,7,"$245,810","$249,300"
805,333 - 25 BRIDGELAND DR N,3092992650,2016,6,"$242,589","$245,700"
805,334 - 25 BRIDGELAND DR N,3092992710,2016,8,"$241,085","$244,700"
805,335 - 25 BRIDGELAND DR N,3092992655,2016,3,"$307,171","$310,200"
805,339 - 25 BRIDGELAND DR N,3092992665,2016,5,"$241,764","$244,700"
805,340 - 25 BRIDGELAND DR N,3092992695,2016,3,"$243,872","$246,300"
805,341 - 25 BRIDGELAND DR N,3092992670,2016,8,"$237,289","$240,800"
805,345 - 25 BRIDGELAND DR N,3092992680,2016,4,"$305,698","$309,100"
805,404 - 25 BRIDGELAND DR N,3091739600,2017,10,"$245,000","$246,200"
805,409 - 25 BRIDGELAND DR N,3091739000,2016,6,"$303,000","$306,900"
805,417 - 25 BRIDGELAND DR N,3092978480,2017,6,"$310,000","$312,800"
805,423 - 25 BRIDGELAND DR N,3092978495,2016,7,"$241,000","$244,400"
805,425 - 25 BRIDGELAND DR N,3092978500,2016,8,"$320,000","$324,800"
805,427 - 25 BRIDGELAND DR N,3092978505,2017,12,"$300,000","$300,900"
805,431 - 25 BRIDGELAND DR N,3092992725,2016,1,"$271,221","$273,400"
805,432 - 25 BRIDGELAND DR N,3092992795,2016,6,"$250,000","$253,300"
805,433 - 25 BRIDGELAND DR N,3092992730,2016,6,"$244,934","$248,100"
805,434 - 25 BRIDGELAND DR N,3092992790,2016,4,"$248,547","$251,300"
805,435 - 25 BRIDGELAND DR N,3092992735,2017,9,"$289,535","$291,300"
805,437 - 25 BRIDGELAND DR N,3092992740,2016,3,"$242,465","$244,900"
805,438 - 25 BRIDGELAND DR N,3092992780,2016,8,"$271,686","$275,800"
805,439 - 25 BRIDGELAND DR N,3092992745,2016,4,"$256,783","$259,600"
805,440 - 25 BRIDGELAND DR N,3092992775,2016,1,"$251,717","$253,700"
805,442 - 25 BRIDGELAND DR N,3092992770,2016,1,"$255,124","$257,200"
662,102 - 15 BRIDGELAND DR S,3091545900,2018,1,"$318,000","$319,300"
662,106 - 15 BRIDGELAND DR S,3091545500,2016,5,"$312,500","$321,600"
662,107 - 15 BRIDGELAND DR S,3091545400,2016,5,"$307,500","$316,400"
662,107 - 15 BRIDGELAND DR S,3091545400,2016,12,"$302,500","$311,600"
662,110 - 15 BRIDGELAND DR S,3091545100,2016,10,"$300,000","$310,500"
662,202 - 15 BRIDGELAND DR S,3091551200,2016,10,"$300,000","$310,500"
662,502 - 15 BRIDGELAND DR S,3091549600,2017,8,"$289,000","$293,000"
662,503 - 15 BRIDGELAND DR S,3091549500,2016,12,"$300,000","$309,000"
662,504 - 15 BRIDGELAND DR S,3091549400,2017,8,"$298,000","$302,200"
662,505 - 15 BRIDGELAND DR S,3091549300,2017,3,"$280,000","$286,700"
662,602 - 15 BRIDGELAND DR S,3091552100,2017,10,"$320,000","$323,200"
662,703 - 15 BRIDGELAND DR S,3091548900,2017,2,"$285,000","$292,400"
662,801 - 15 BRIDGELAND DR S,3091552900,2016,10,"$299,000","$309,500"
662,804 - 15 BRIDGELAND DR S,3091553200,2017,1,"$307,500","$316,100"
662,902 - 15 BRIDGELAND DR S,3091548400,2017,10,"$285,000","$287,900"
662,905 - 15 BRIDGELAND DR S,3091548100,2016,11,"$295,500","$305,300"
662,908 - 15 BRIDGELAND DR S,3091547800,2017,5,"$284,500","$290,200"
662,911 - 15 BRIDGELAND DR S,3091547500,2017,5,"$285,000","$290,700"
906,106 - 235 BRIDGELAND DR S,3092988900,2017,2,"$250,000","$253,300"
906,108 - 235 BRIDGELAND DR S,3092988895,2016,2,"$230,000","$232,100"
906,112 - 235 BRIDGELAND DR S,3092988885,2016,2,"$238,000","$240,100"
906,329 - 235 BRIDGELAND DR S,3092989165,2016,8,"$229,000","$232,400"
1,4 - 1020 BUCHANAN BLVD,7213504500,2016,5,"$199,900","$205,700"
1,3 - 1024 BUCHANAN BLVD,7213502600,2017,11,"$175,000","$176,400"
1,5 - 1024 BUCHANAN BLVD,7213502400,2018,2,"$172,900","$173,200"
1,1 - 1032 BUCHANAN BLVD,7213495000,2016,11,"$143,000","$147,700"
1,5 - 1032 BUCHANAN BLVD,7213495400,2017,6,"$145,000","$147,600"
1,7 - 1032 BUCHANAN BLVD,7213495600,2017,3,"$184,000","$188,400"
1,3 - 1040 BUCHANAN BLVD,7213495900,2016,11,"$149,000","$153,900"
1,4 - 1040 BUCHANAN BLVD,7213496000,2018,3,"$198,000","$198,000"
1,8 - 1040 BUCHANAN BLVD,7213496400,2016,4,"$189,900","$195,200"
1,9 - 1040 BUCHANAN BLVD,7213496500,2017,12,"$182,000","$183,100"
1,6 - 1044 BUCHANAN BLVD,7213497100,2016,5,"$167,500","$172,400"
1,5 - 1056 BUCHANAN BLVD,7213498900,2016,2,"$164,000","$168,300"
276,202 - 3 BURLAND AVE,8005930800,2017,5,"$156,000","$157,600"
276,303 - 3 BURLAND AVE,8005931700,2017,11,"$149,000","$149,600"
276,101 - 5 BURLAND AVE,8005932900,2017,11,"$153,000","$153,600"
276,302 - 5 BURLAND AVE,8005934300,2017,7,"$170,000","$171,400"
276,304 - 5 BURLAND AVE,8005934400,2016,8,"$155,000","$157,300"
276,103 - 7 BURLAND AVE,8005932200,2016,5,"$160,000","$161,900"
276,104 - 7 BURLAND AVE,8005932400,2017,7,"$178,000","$179,400"
276,104 - 9 BURLAND AVE,8005935200,2016,4,"$166,000","$167,800"
276,202 - 9 BURLAND AVE,8005935900,2017,1,"$160,000","$162,200"
276,101 - 11 BURLAND AVE,8005934900,2017,8,"$156,000","$157,100"
276,303 - 11 BURLAND AVE,8005936200,2016,9,"$154,000","$156,500"
694,20 BURNING GLASS RD,6093326400,2016,11,"$351,500","$363,100"
11,306 - 870 CAMBRIDGE ST,12014447900,2017,12,"$136,000","$136,400"
11,401 - 870 CAMBRIDGE ST,12014448400,2016,2,"$148,000","$149,300"
11,603 - 870 CAMBRIDGE ST,12014450600,2016,12,"$166,000","$168,500"
11,605 - 870 CAMBRIDGE ST,12014450800,2017,8,"$158,000","$159,100"
11,803 - 870 CAMBRIDGE ST,12014452600,2017,11,"$160,000","$160,600"
11,807 - 870 CAMBRIDGE ST,12014453000,2017,1,"$150,000","$152,100"
11,810 - 870 CAMBRIDGE ST,12014453300,2016,3,"$185,000","$186,900"
11,907 - 870 CAMBRIDGE ST,12014454000,2017,5,"$156,100","$157,700"
131,10 - 74 CARLTON ST,12097609400,2017,7,"$195,000","$196,600"
131,11 - 74 CARLTON ST,12097609300,2017,3,"$207,500","$210,000"
131,5 - 74 CARLTON ST,12097609100,2017,2,"$190,000","$192,500"
131,6 - 74 CARLTON ST,12097609000,2017,7,"$157,500","$158,800"
131,8 - 74 CARLTON ST,12097609600,2017,5,"$206,000","$208,100"
131,9 - 74 CARLTON ST,12097609500,2016,4,"$182,000","$184,000"
324,4 - 320 CARRIAGE RD,7434755000,2018,1,"$126,060","$126,600"
324,2 - 330 CARRIAGE RD,7434753600,2017,4,"$160,000","$163,500"
324,20 - 330 CARRIAGE RD,7434752800,2016,5,"$174,900","$180,000"
324,32 - 330 CARRIAGE RD,7434750300,2016,1,"$135,000","$138,400"
324,32 - 330 CARRIAGE RD,7434750300,2017,10,"$135,000","$136,400"
324,33 - 330 CARRIAGE RD,7434750200,2016,2,"$164,000","$168,300"
324,5 - 330 CARRIAGE RD,7434751800,2016,7,"$145,000","$149,500"
324,15 - 340 CARRIAGE RD,7434756400,2016,7,"$165,000","$170,100"
684,1 - 2 CARRIERE AVE,8021209200,2017,4,"$115,000","$116,300"
684,3 - 2 CARRIERE AVE,8021209300,2016,10,"$100,000","$101,700"
684,4 - 2 CARRIERE AVE,8021209400,2016,12,"$173,000","$175,600"
403,103 - 500 CATHCART ST,1001114800,2016,6,"$250,000","$253,300"
403,107 - 500 CATHCART ST,1001114400,2017,10,"$239,900","$241,100"
403,126 - 500 CATHCART ST,1001117100,2017,12,"$239,900","$240,600"
403,128 - 500 CATHCART ST,1001118400,2017,7,"$236,500","$238,400"
403,129 - 500 CATHCART ST,1001118300,2018,3,"$220,000","$220,000"
403,130 - 500 CATHCART ST,1001118200,2016,11,"$239,900","$243,700"
403,205 - 500 CATHCART ST,1001116100,2016,9,"$230,000","$233,700"
403,211 - 500 CATHCART ST,1001115500,2017,3,"$224,900","$227,600"
403,217 - 500 CATHCART ST,1001120400,2017,4,"$224,000","$226,500"
403,223 - 500 CATHCART ST,1001119300,2018,1,"$215,000","$215,400"
403,231 - 500 CATHCART ST,1001120700,2017,6,"$228,000","$230,100"
742,14 - 161 CATHEDRAL AVE,14100069500,2016,7,"$124,000","$125,700"
742,3 - 161 CATHEDRAL AVE,14100068600,2017,10,"$112,000","$112,600"
742,8 - 161 CATHEDRAL AVE,14100069400,2016,9,"$119,900","$121,800"
742,9 - 161 CATHEDRAL AVE,14100069100,2016,9,"$127,770","$129,800"
742,9 - 161 CATHEDRAL AVE,14100069100,2017,11,"$125,000","$125,500"
950,5 - 125 CAUCHON ST,12097804835,2016,6,"$367,255","$378,300"
375,10 - 480 CHALFONT RD,1000653300,2016,11,"$425,000","$439,000"
375,17 - 480 CHALFONT RD,1000654000,2017,5,"$396,200","$404,100"
375,7 - 480 CHALFONT RD,1000653000,2017,12,"$409,900","$412,400"
375,8 - 480 CHALFONT RD,1000653100,2017,5,"$390,000","$397,800"
777,11 - 1180 CHAMBERLAIN AVE,14100126105,2017,7,"$158,915","$161,500"
777,17 - 1190 CHAMBERLAIN AVE,14100109800,2016,1,"$168,000","$172,200"
777,8 - 1190 CHAMBERLAIN AVE,14100110300,2017,11,"$180,000","$181,400"
777,7 - 1230 CHAMBERLAIN AVE,14100111500,2017,4,"$180,000","$184,000"
777,9 - 1230 CHAMBERLAIN AVE,14100111400,2016,6,"$183,500","$189,000"
777,3 - 1240 CHAMBERLAIN AVE,14100091300,2017,3,"$190,000","$194,600"
777,6 - 1250 CHAMBERLAIN AVE,14100098800,2016,9,"$209,000","$216,100"
478,202 - 919 CHANCELLOR DR,3091518300,2017,9,"$225,000","$226,400"
478,302 - 919 CHANCELLOR DR,3091519500,2017,8,"$210,000","$211,500"
478,307 - 919 CHANCELLOR DR,3091520000,2016,7,"$234,000","$237,300"
478,403 - 919 CHANCELLOR DR,3091520800,2017,5,"$215,000","$217,200"
160,7 - 1523 CHANCELLOR DR,3091729100,2017,12,"$165,500","$166,000"
160,8 - 1523 CHANCELLOR DR,3091729200,2017,10,"$168,000","$168,800"
160,4 - 1525 CHANCELLOR DR,3091728200,2017,7,"$158,000","$159,300"
160,9 - 1525 CHANCELLOR DR,3091729600,2017,7,"$165,000","$166,300"
771,201 - 108 CHANDOS AVE,6093371300,2017,12,"$149,750","$150,200"
771,207 - 108 CHANDOS AVE,6093371600,2017,4,"$160,000","$161,800"
771,306 - 108 CHANDOS AVE,6093373000,2017,6,"$170,000","$171,500"
771,309 - 108 CHANDOS AVE,6093372700,2016,12,"$175,000","$177,600"
28,8 CHAPMAN RD,7218059500,2017,8,"$167,000","$169,300"
652,F - 181 CHURCH AVE,14100053800,2016,9,"$125,000","$129,300"
685,74 CLAUS BAY,4007192500,2017,4,"$245,000","$250,400"
685,80 CLAUS BAY,4007192800,2017,5,"$220,000","$224,400"
168,210 - 916 CLOUTIER DR,3031918000,2017,11,"$210,000","$210,800"
168,401 - 916 CLOUTIER DR,3031919500,2016,9,"$134,000","$136,100"
168,403 - 916 CLOUTIER DR,3031919700,2017,3,"$185,000","$187,200"
168,412 - 916 CLOUTIER DR,3031920600,2016,5,"$188,000","$190,300"
168,503 - 916 CLOUTIER DR,3031920900,2016,10,"$245,000","$249,200"
168,506 - 916 CLOUTIER DR,3031921200,2018,3,"$157,000","$157,000"
168,510 - 916 CLOUTIER DR,3031921600,2016,11,"$165,000","$167,600"
168,603 - 916 CLOUTIER DR,3031922100,2016,7,"$227,900","$231,100"
168,606 - 916 CLOUTIER DR,3031922400,2017,9,"$176,500","$177,600"
168,611 - 916 CLOUTIER DR,3031922900,2016,5,"$163,000","$165,000"
168,707 - 916 CLOUTIER DR,3031923700,2017,8,"$225,000","$226,600"
168,708 - 916 CLOUTIER DR,3031923800,2016,12,"$153,000","$155,300"
168,710 - 916 CLOUTIER DR,3031924000,2017,2,"$209,000","$211,700"
168,711 - 916 CLOUTIER DR,3031924100,2016,7,"$155,000","$157,200"
848,482 COLLEGE AVE,14100121935,2016,6,"$240,000","$247,200"
733,102 - 211 CONISTON ST,6093330400,2016,4,"$144,000","$145,600"
733,203 - 211 CONISTON ST,6093331200,2018,3,"$135,000","$135,000"
733,205 - 211 CONISTON ST,6093331400,2017,4,"$149,900","$151,500"
733,207 - 211 CONISTON ST,6093331600,2016,11,"$174,900","$177,700"
52,111 - 18 CONSULATE RD,11050974100,2017,8,"$180,000","$181,300"
52,206 - 18 CONSULATE RD,11050974800,2016,4,"$189,000","$191,100"
52,207 - 18 CONSULATE RD,11050974900,2017,4,"$170,000","$171,900"
52,207 - 18 CONSULATE RD,11050974900,2017,12,"$190,000","$190,600"
52,209 - 18 CONSULATE RD,11050975100,2016,10,"$185,000","$188,100"
650,1 - 550 CORYDON AVE,12097718300,2016,7,"$169,000","$171,400"
650,14 - 550 CORYDON AVE,12097719500,2016,8,"$162,000","$164,400"
625,103 - 565 CORYDON AVE,12097706900,2017,6,"$192,000","$193,700"
625,104 - 565 CORYDON AVE,12097707000,2017,6,"$200,000","$201,800"
625,109 - 565 CORYDON AVE,12097707500,2017,1,"$195,000","$197,700"
625,207 - 565 CORYDON AVE,12097708400,2017,5,"$138,000","$139,400"
625,210 - 565 CORYDON AVE,12097708700,2016,7,"$190,000","$192,700"
625,304 - 565 CORYDON AVE,12097709200,2017,8,"$200,000","$201,400"
625,404 - 565 CORYDON AVE,12097710300,2016,4,"$207,500","$209,800"
625,408 - 565 CORYDON AVE,12097710700,2017,2,"$154,000","$156,000"
625,510 - 565 CORYDON AVE,12097712000,2016,7,"$203,000","$205,800"
625,604 - 565 CORYDON AVE,12097712500,2016,8,"$205,000","$208,100"
648,2 - 606 CORYDON AVE,12097722300,2017,7,"$152,000","$153,200"
797,1 - 716 CORYDON AVE,12097802525,2016,2,"$116,000","$117,000"
797,15 - 716 CORYDON AVE,12097802590,2016,7,"$133,900","$135,800"
797,18 - 716 CORYDON AVE,12097802540,2016,8,"$113,500","$115,200"
797,2 - 716 CORYDON AVE,12097802550,2016,2,"$110,000","$111,000"
797,3 - 716 CORYDON AVE,12097802530,2016,2,"$110,000","$111,000"
797,4 - 716 CORYDON AVE,12097802545,2016,4,"$111,000","$112,200"
797,7 - 716 CORYDON AVE,12097802560,2016,4,"$130,000","$131,400"
26,7 - 880 CORYDON AVE,12022885200,2017,9,"$162,500","$163,500"
623,14 - 1755 CORYDON AVE,12097696200,2018,3,"$107,000","$107,000"
623,4 - 1755 CORYDON AVE,12097695300,2016,5,"$157,500","$159,400"
623,8 - 1755 CORYDON AVE,12097695700,2017,7,"$153,500","$154,700"
651,6 - 1810 CORYDON AVE,12097716600,2016,9,"$405,000","$418,800"
766,2 - 1815 CORYDON AVE,12097764300,2017,6,"$342,000","$348,200"
766,23 - 1815 CORYDON AVE,12097766300,2016,5,"$372,000","$382,800"
766,9 - 1815 CORYDON AVE,12097765000,2017,7,"$352,100","$357,700"
2,10A - 1975 CORYDON AVE,12074210200,2017,7,"$171,170","$172,500"
2,10E - 1975 CORYDON AVE,12074211000,2016,4,"$180,000","$182,000"
2,11C - 1975 CORYDON AVE,12074212000,2017,5,"$155,000","$156,600"
2,11E - 1975 CORYDON AVE,12074212400,2016,10,"$178,000","$181,000"
2,11G - 1975 CORYDON AVE,12074212800,2017,5,"$200,000","$202,000"
2,12B - 1975 CORYDON AVE,12074213200,2017,4,"$172,000","$173,900"
2,14D - 1975 CORYDON AVE,12074215000,2016,8,"$170,500","$173,100"
2,14G - 1975 CORYDON AVE,12074215600,2017,10,"$197,000","$198,000"
2,15B - 1975 CORYDON AVE,12074216000,2016,12,"$179,900","$182,600"
2,15D - 1975 CORYDON AVE,12074216400,2018,3,"$200,000","$200,000"
2,15F - 1975 CORYDON AVE,12074216800,2016,1,"$169,900","$171,300"
2,17A - 1975 CORYDON AVE,12074218600,2016,10,"$156,000","$158,700"
2,19A - 1975 CORYDON AVE,12074221400,2016,9,"$162,000","$164,600"
2,19G - 1975 CORYDON AVE,12074222600,2017,5,"$170,000","$171,700"
2,20C - 1975 CORYDON AVE,12074223200,2017,12,"$210,500","$211,100"
2,20G - 1975 CORYDON AVE,12074224000,2016,7,"$225,000","$228,200"
2,3B - 1975 CORYDON AVE,12074200600,2016,5,"$172,500","$174,600"
2,3D - 1975 CORYDON AVE,12074201000,2017,7,"$145,000","$146,200"
2,4A - 1975 CORYDON AVE,12074201800,2017,2,"$155,000","$157,000"
2,4B - 1975 CORYDON AVE,12074202000,2017,10,"$153,000","$153,800"
2,5D - 1975 CORYDON AVE,12074203800,2016,8,"$179,900","$182,600"
2,5E - 1975 CORYDON AVE,12074204000,2017,9,"$185,000","$186,100"
2,5F - 1975 CORYDON AVE,12074204200,2017,5,"$179,000","$180,800"
2,5G - 1975 CORYDON AVE,12074204400,2016,2,"$195,000","$196,800"
2,6G - 1975 CORYDON AVE,12074205800,2016,2,"$174,000","$175,600"
2,7C - 1975 CORYDON AVE,12074206400,2018,2,"$147,000","$147,100"
2,7E - 1975 CORYDON AVE,12074206800,2016,9,"$150,000","$152,400"
2,8C - 1975 CORYDON AVE,12074207800,2016,12,"$137,500","$139,600"
257,12 - 301 COUNTRY CLUB BLVD,7565645600,2017,5,"$370,000","$373,700"
257,26 - 301 COUNTRY CLUB BLVD,7565645800,2017,10,"$560,000","$562,800"
948,102 - 89 CREEK BEND RD,8081221610,2016,7,"$209,900","$212,800"
948,103 - 89 CREEK BEND RD,8081221550,2016,9,"$314,900","$319,900"
948,104 - 89 CREEK BEND RD,8081221605,2017,4,"$289,900","$293,100"
948,105 - 89 CREEK BEND RD,8081221555,2017,2,"$209,900","$212,600"
948,106 - 89 CREEK BEND RD,8081221600,2016,10,"$209,900","$213,500"
948,108 - 89 CREEK BEND RD,8081221595,2016,5,"$299,900","$303,500"
948,109 - 89 CREEK BEND RD,8081221565,2016,12,"$209,900","$213,000"
948,110 - 89 CREEK BEND RD,8081221590,2016,6,"$209,900","$212,600"
948,112 - 89 CREEK BEND RD,8081221585,2016,7,"$299,900","$304,100"
948,113 - 89 CREEK BEND RD,8081221575,2016,7,"$289,900","$294,000"
948,203 - 89 CREEK BEND RD,8081221620,2016,3,"$304,800","$307,800"
948,206 - 89 CREEK BEND RD,8081221670,2016,4,"$217,900","$220,300"
948,207 - 89 CREEK BEND RD,8081221630,2016,12,"$295,600","$300,000"
948,208 - 89 CREEK BEND RD,8081221665,2016,4,"$304,900","$308,300"
948,209 - 89 CREEK BEND RD,8081221635,2016,9,"$214,900","$218,300"
948,210 - 89 CREEK BEND RD,8081221660,2016,6,"$224,900","$227,800"
948,211 - 89 CREEK BEND RD,8081221640,2016,9,"$292,899","$297,600"
948,213 - 89 CREEK BEND RD,8081221645,2017,5,"$303,026","$306,100"
948,214 - 89 CREEK BEND RD,8081221650,2016,9,"$224,900","$228,500"
948,301 - 89 CREEK BEND RD,8081221685,2016,5,"$218,900","$221,500"
948,302 - 89 CREEK BEND RD,8081221745,2016,9,"$229,900","$233,600"
948,303 - 89 CREEK BEND RD,8081221690,2016,11,"$312,900","$317,900"
948,304 - 89 CREEK BEND RD,8081221740,2016,4,"$309,900","$313,300"
948,305 - 89 CREEK BEND RD,8081221695,2016,6,"$218,900","$221,700"
948,308 - 89 CREEK BEND RD,8081221730,2016,7,"$309,900","$314,200"
948,309 - 89 CREEK BEND RD,8081221705,2016,8,"$218,900","$222,200"
948,311 - 89 CREEK BEND RD,8081221710,2016,6,"$299,900","$303,800"
741,203 - 100 CREEK BEND RD,8021221300,2016,7,"$211,500","$214,500"
741,207 - 100 CREEK BEND RD,8021221500,2016,9,"$234,000","$237,700"
741,217 - 100 CREEK BEND RD,8021221900,2017,9,"$253,000","$254,500"
741,317 - 100 CREEK BEND RD,8021223400,2017,6,"$254,000","$256,300"
741,408 - 100 CREEK BEND RD,8021223800,2016,8,"$207,000","$210,100"
741,517 - 100 CREEK BEND RD,8021226400,2016,8,"$295,000","$299,400"
861,102 - 110 CREEK BEND RD,8081217000,2017,7,"$390,000","$393,100"
861,105 - 110 CREEK BEND RD,8081217015,2017,6,"$247,500","$249,700"
861,212 - 110 CREEK BEND RD,8081217050,2016,10,"$280,000","$284,800"
861,302 - 110 CREEK BEND RD,8081217160,2018,3,"$359,000","$359,000"
861,306 - 110 CREEK BEND RD,8081217180,2018,3,"$285,000","$285,000"
861,310 - 110 CREEK BEND RD,8081217200,2016,5,"$226,400","$229,100"
861,409 - 110 CREEK BEND RD,8081217275,2017,3,"$233,000","$235,800"
861,414 - 110 CREEK BEND RD,8081217215,2018,1,"$290,000","$290,600"
861,509 - 110 CREEK BEND RD,8081217355,2017,7,"$224,000","$225,800"
913,105 - 130 CREEK BEND RD,8081220305,2016,11,"$260,000","$264,200"
913,115 - 130 CREEK BEND RD,8081220340,2017,8,"$265,143","$267,000"
913,203 - 130 CREEK BEND RD,8081220395,2017,11,"$386,571","$388,100"
913,207 - 130 CREEK BEND RD,8081220375,2016,5,"$347,524","$351,700"
913,306 - 130 CREEK BEND RD,8081220465,2016,12,"$365,000","$370,500"
913,404 - 130 CREEK BEND RD,8081220560,2017,11,"$385,000","$386,500"
913,407 - 130 CREEK BEND RD,8081220545,2016,10,"$353,238","$359,200"
913,410 - 130 CREEK BEND RD,8081220530,2017,11,"$305,000","$306,200"
913,502 - 130 CREEK BEND RD,8081220655,2017,8,"$471,900","$475,200"
913,516 - 130 CREEK BEND RD,8081220675,2016,5,"$226,000","$228,700"
850,2 - 150 CREEK BEND RD,8081218025,2016,6,"$623,810","$642,500"
12,1004 - 411 CUMBERLAND AVE,13053218000,2016,11,"$90,000","$91,400"
12,1112 - 411 CUMBERLAND AVE,13053220900,2017,7,"$62,000","$62,500"
12,1114 - 411 CUMBERLAND AVE,13053221100,2016,11,"$88,000","$89,400"
12,1118 - 411 CUMBERLAND AVE,13053221500,2017,5,"$72,000","$72,700"
12,1203 - 411 CUMBERLAND AVE,13053222100,2016,8,"$90,000","$91,400"
12,1219 - 411 CUMBERLAND AVE,13053223700,2017,11,"$85,000","$85,300"
12,1411 - 411 CUMBERLAND AVE,13053225000,2016,12,"$91,000","$92,400"
12,1412 - 411 CUMBERLAND AVE,13053225100,2016,8,"$77,000","$78,200"
12,1418 - 411 CUMBERLAND AVE,13053225700,2018,3,"$77,500","$77,500"
12,1520 - 411 CUMBERLAND AVE,13053228000,2017,11,"$105,000","$105,400"
12,1704 - 411 CUMBERLAND AVE,13053230600,2016,5,"$93,000","$94,100"
12,1801 - 411 CUMBERLAND AVE,13053232400,2017,10,"$62,000","$62,300"
12,1804 - 411 CUMBERLAND AVE,13053232700,2017,4,"$89,200","$90,200"
12,1821 - 411 CUMBERLAND AVE,13053234400,2017,8,"$60,000","$60,400"
12,1901 - 411 CUMBERLAND AVE,13053234500,2016,8,"$66,000","$67,000"
12,1904 - 411 CUMBERLAND AVE,13053234800,2017,4,"$91,000","$92,000"
12,1905 - 411 CUMBERLAND AVE,13053234900,2017,6,"$145,000","$146,300"
12,1919 - 411 CUMBERLAND AVE,13053236300,2017,11,"$86,000","$86,300"
12,1921 - 411 CUMBERLAND AVE,13053236500,2016,1,"$63,000","$63,500"
12,2002 - 411 CUMBERLAND AVE,13053236700,2017,11,"$90,000","$90,400"
12,2003 - 411 CUMBERLAND AVE,13053236800,2016,4,"$97,500","$98,600"
12,2011 - 411 CUMBERLAND AVE,13053237600,2017,5,"$85,000","$85,900"
12,2014 - 411 CUMBERLAND AVE,13053237900,2016,11,"$110,000","$111,800"
12,308 - 411 CUMBERLAND AVE,13053203700,2017,8,"$90,000","$90,600"
12,408 - 411 CUMBERLAND AVE,13053205800,2016,5,"$115,000","$116,400"
12,409 - 411 CUMBERLAND AVE,13053205900,2016,6,"$87,000","$88,100"
12,501 - 411 CUMBERLAND AVE,13053207200,2017,5,"$69,000","$69,700"
12,517 - 411 CUMBERLAND AVE,13053208800,2016,7,"$113,000","$114,600"
12,612 - 411 CUMBERLAND AVE,13053210400,2017,10,"$74,000","$74,400"
12,621 - 411 CUMBERLAND AVE,13053211300,2016,4,"$65,000","$65,700"
12,709 - 411 CUMBERLAND AVE,13053212200,2016,9,"$94,900","$96,400"
12,815 - 411 CUMBERLAND AVE,13053214900,2017,8,"$84,000","$84,600"
12,816 - 411 CUMBERLAND AVE,13053215000,2016,4,"$162,000","$163,800"
12,903 - 411 CUMBERLAND AVE,13053215800,2016,2,"$110,000","$111,000"
12,908 - 411 CUMBERLAND AVE,13053216300,2016,3,"$80,000","$80,800"
12,908 - 411 CUMBERLAND AVE,13053216300,2016,7,"$109,000","$110,500"
12,917 - 411 CUMBERLAND AVE,13053217200,2017,9,"$130,000","$130,800"
12,921 - 411 CUMBERLAND AVE,13053217600,2016,4,"$52,000","$52,600"
12,P2 - 411 CUMBERLAND AVE,13053238800,2017,7,"$90,000","$90,700"
12,P9 - 411 CUMBERLAND AVE,13053239500,2016,8,"$80,000","$81,200"
417,13 - 1060 DAKOTA ST,8005538400,2016,10,"$257,000","$266,000"
367,1 - 1424 DAKOTA ST,8007863900,2016,2,"$170,000","$171,500"
367,10 - 1424 DAKOTA ST,8007866400,2016,11,"$163,000","$165,600"
367,12 - 1424 DAKOTA ST,8007865700,2016,9,"$178,000","$180,800"
367,1 - 1426 DAKOTA ST,8007864100,2017,7,"$170,000","$171,400"
367,12 - 1426 DAKOTA ST,8007865500,2017,7,"$178,000","$179,400"
367,4 - 1426 DAKOTA ST,8007863100,2016,4,"$167,750","$169,600"
367,5 - 1426 DAKOTA ST,8007865300,2017,11,"$170,000","$170,700"
367,7 - 1426 DAKOTA ST,8007864400,2016,4,"$173,000","$174,900"
